,category,company,details,experience,industry,location,salary,title
10,Information Technology,TECHEAD,"
Follow TECHEAD on LinkedIn for the latest news, updates and job postings! Or visit us at www.TECHEAD.com to learn more!
Techead | 10483 | DMData Analyst III- ContractNew York, NY
TECHEAD is seeking a Data Analyst III to join our team. As a Data Analyst III your skill set will include but may not be limited to:Required Experience:

Leverage versatile technical capabilities to drive the development, evolution, and implementation of data products
Develop efficient data pipelines and products using tools and languages like Python, Spark
AWS (Amazon Web Services) development and deployment experience
Works well with small teams with little supervision or oversight to deliver key milestones







Preferred Experience:

Experience with stream data processing technologies like Kafka
Demonstrated ability to move from one sequential assignment to the next (work environment and priorities can change quickly depending on business needs)
Perform application programming, testing and validation, deployment, and documentation
Ability to move data between production systems and across multiple platforms
Implement solutions for management and governance across data quality metrics, data quality, metadata, lineage, and data profiling
3-5 years' experience

TECHEAD's mission is to make our on-site associates successful by placing them in the right environment so they can grow and prosper. How we treat and respond to our clients and employees is a reflection of who we are and makes us stand out from the rest. Keeping our business focused on building and maintaining relationships with our employees and clients is the key to our success. We won’t strive for anything less.TECHEAD provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws governing non-discrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including, but not limited to, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training. For more information on TECHEAD please visit www.techead.com. No second parties will be accepted.
 
",3-5 years,Banking - Financial Services,"New York, NY",NA,Data Analyst
11,Information Technology,Fahrenheit IT,"
Client needs a Data Analyst to review data/datasets and understand ways to match the data and make data retrieval more efficient.  The data resides in an Oracle database so this person must understand have experience working with Oracle databases.  Use statistical methods to analyze data and generate useful business reports Work with management team to create a prioritized list of needs for each business segment Identify and recommend new ways to save money by streamlining business processes Use data to create models that depict trends in the customer base and the consumer population as a whole Work with departmental managers to outline the specific data needs for each business method analysis project Bachelor’s Degree in Mathematics or Computer Engineering 2+ years’ Data mining experience 2+ years in a data analyst role Ability to collaborate effectively and work as part of a team Strong attention to detail 
",2+ years,Credit - Loan - Collections,"Columbus, OH",NA,Data Analyst
12,Information Technology,KellyMitchell,"
Data Analyst III Role - 6 month Project - Top 3 skill-sets required: SQL, Tableau, Python (in that order!)Responsible for the design, development and administration of transactional and analytical data constructs/structures. Included within those responsibilities are the areas of data access and delivery technologies. Includes expertise in data quality, data organization, metadata, and data profiling. May provide technical support on data warehouse teams. Data set sizes are usually huge (in excess of hundreds of millions of records). Demonstrated ability to move from one sequential assignment to the next (work environment and priorities can change quickly depending on business needs).Demonstrated ability to move data between production systems and across multiple platforms 5+ years experience with Financial Services clientsExperience with major querying tools desiredCoordinating others work while involved with multiple work streamsNo OTJ except for data and systems trainingDesired Common skill sets – Oracle, VB and UNIX 5+ years experienceOLAP/SQL Tools 5+ yrs experience with MVS, Teradata, SAS, Brio or comparableHyperion desiredAbility to communicate strategies and processes around data modeling and architecture to cross functional groups and senior levelsAbility to influence multiple levels on highly technical issues and challenges.• 5+ years SQL Experience.• Ability to run complex queries• Well versed with SQL (Teradata, SQL Server, Oracle, or other comparable platforms)• Exposure to Financial services industry would be a Plus.• 2+ years experience working with Python• 3+ years experience working with Tableau
",5+ years,Other Great Industries,"Plano, TX 75024",NA,Data Analyst
13,Information Technology,DISYS,"
Title: Sr Data Analyst Location: Long Beach, CA Duration: 6 months contract to hire DISYS is seeking a Data Analyst in SQL Server database management, SSRS reporting and dashboards, as well as SQL scripting and SSIS packages, specifically in the healthcare industry. Ideal candidates will have deep knowledge of Medicare/Medicaid/Marketplace & Risk Adjustment data preferably from the payor side. Data Analyst will perform research and analysis of complex healthcare claims data, pharmacy data, and lab data regarding network utilization and cost containment information. As well as evaluate, write, and present healthcare utilization and cost containment reports and make recommendations based on relevant findings. Responsibilities:  Oversees development, organization, and ongoing maintenance of data representing a wide range of healthcare information. Develops and directs a process to clean and integrate complex healthcare datasets to create the data foundation for further analytics and the development of key insights. Oversees, establishes, and maintains timelines for reports and projects. Participate in automation and other efforts, to streamline and improve reporting and evaluation processes Develop ad-hoc reports using SQL programming, SQL Server Reporting Services (SSRS), Executive Dashboard, and other analytic / programming tools as needed. Generate and distribute standard reports on schedule using SQL, Excel, and other reporting software. Collects and documents report / programming requirements from requestors to ensure appropriate creation of reports and analyses. Uses peer-to-peer review process and end-user consultation to reduce report writing errors and rework. Identify and complete report enhancements/fixes; modify reports in response to approved change requests; retain old and new report design for audit trail purposes. Analyze data sets and trends for anomalies, outliers, trend changes, and opportunities. Create comprehensive workflows for the production and distribution of assigned reports; document reporting processes and procedures. Develop analysis of consolidated and subsidiary Risk Adjustment Factors (RAF) Follow CMS guidelines and regulation for data submission/collection , audit etc. Scrub, manipulate, modify and move large data files Write complex SQL script, SSIS packages and SSRS reports (using SSRS reporting tools) Demonstrate Healthcare experience in Quantifying, Measuring and Analyzing Financial and Utilization Metrics of Healthcare  Required Experience  Bachelor's Degree preferably in Finance, Economics, Math, Computer Science 3-6 years increasingly complex database and data management responsibilities working with SQL Server 3-6 years’ experience in quantifying, measuring, and analyzing performance management/financial metrics Ability to work with detail oriented spreadsheets containing large data files quickly and with superior accuracy Proficiency in Microsoft Suite especially Outlook, Excel, PowerPoint, Visio Strong experience with analyzing and forecasting trends in Healthcare, especially Medicare / Medicaid / Marketplace & Risk Adjustment data Ability to apply investigative and analytical methods to look behind the numbers, assess business impacts, and make recommendations through use of predictive modeling, etc. Proactively identify and initiate in depth analysis of suspected problem areas and suggest a corrective action plan 

healthcare, SSRS, SSIS, SQL ServerDigital Intelligence Systems, LLC. is an Equal Opportunity Employer, M/F/D/V. We do not discriminate against any employee or applicant because they inquired about, discussed, or disclosed compensation. Email recruitinghelp @ disys.com to contact us if you are an individual with a disability and require accommodation in the application process.
",3-6 years,Healthcare - Health Services,"Long Beach, CA",$50.00 /Hour,Data Analyst
14,Information Technology,KellyMitchell,"
KellyMitchell matches the best IT and business talent with premier organizations nationwide. Our clients, ranging from Fortune 500 corporations to rapidly growing high-tech companies, are exceptionally served by our 1500+ IT and business consultants. Our industry is growing rapidly, and now is a great time to launch your career with the KellyMitchell team.Position Title:  Data Analyst IIPosition Summary:Teradata, Unix and SQL required, SAS is highly desired Responsible for the design, development and administration of transactional and analytical data constructs/structures. Included within those responsibilities are the areas of data access and delivery technologies. Includes expertise in data quality, data organization, metadata, and data profiling. May provide technical support on data warehouse teams. Data set sizes are usually huge (in excess of hundreds of millions of records). Demonstrated ability to move from one sequential assignment to the next (work environment and priorities can change quickly depending on business needs).Demonstrated ability to move data between production systems and across multiple platforms.
",NA,Other Great Industries,"Henrico, VA 23238",NA,Data Analyst
23,Information Technology,"DIVERSANT, LLC","
Data Analyst - several openingsPlano, TXInterviews this week!!  W2 ONLY!  NOT open for C2C. Email [Click Here to Email Your Resumé] for details. MUST be able to work on Diversant's W2!  Due to the nature of the position, DIVERSANT can only consider direct applicants.  Third party resumes will NOT be considered.   (NO C2C). Local candidates are preferred.  W2 ONLY! Responsible for the design, development and administration of transactional and analytical data constructs/structures. Included within those responsibilities are the areas of data access and delivery technologies.

 Includes expertise in data quality, data organization, metadata, and data profiling. May provide technical support on data warehouse teams. Data set sizes are usually huge (in excess of hundreds of millions of records). Demonstrated ability to move from one sequential assignment to the next (work environment and priorities can change quickly depending on business needs). Demonstrated ability to move data between production systems and across multiple platforms 5+ years experience with Financial Services clients. Experience with major querying tools desired. Coordinating others work while involved with multiple work streams. No OTJ except for data and systems training. Ability to influence multiple levels on highly technical issues and challenges.
 Desired Common skill sets – Teradata and UNIX 5+ years experience. OLAP/SQL Tools 5+ yrs experience with MVS, Teradata, Business Objects, Tableau, Birst desired. 
",5+ years,Banking - Financial Services,"Plano, TX 75024",NA,Data Analyst
24,"Banking, Real Estate, Other",Kelly Services,"
Our client, a financial services holding company, is currently seeking a Project Data Analyst (Banking) for a 12+ month contract position with the opportunity for an extension.  The position is located in Charlotte, NC.   By working for our client, you will be exposed to a company that has over $10 billion dollars in revenue, is traded on NYSE, work in a fast paced corporate environment with over 65,000 employees and be an integral part to the Human Resources team. In addition to working with the world’s most recognized and trusted name in staffing, Kelly employees can expect:-      Competitive pay-      Paid holidays-      Year-end bonus program-      Recognition and incentive programs-      Access to continuing education via the Kelly Learning Center Pay range: $48.00 - $56.42/hour Your responsibilities will include (but not limited to): Description:
 Perform manual work arounds, documentation.
 Will be searching for missing data in backlogs and determining at what point the data went missing.  (Ex: if the state of an ID is missing, where would you look for it/where would you find it).
 Building business rules to manually repair/remediate, and recreate data for the future.
 Approx. 30,000 records need to be cleared/recovered by May.
 Continued work on the ongoing portfolio until it can be transferred.
 Support for upcoming projects (including Refresh, Cap Ex, other incoming items). 
 Independent, problem solving skills required.

 **Important information:  This position is recruited for by a remote Kelly office, not your local Kelly branch.  Please submit your resume to be considered for this position by pressing the “SUBMIT RESUME” button below.  If you have questions about the position, you may contact the recruiter recruiting for this position ([Click Here to Email Your Resumé]), however, your resume should be uploaded via the “SUBMIT RESUME” button included within**
Why Kelly®?At Kelly
Services®, we work with the best. Our clients include 95 of the Fortune
100™ companies, and more than 70,000 hiring managers rely on Kelly annually to access
the best talent to drive their business forward. If you only make one career connection today, connect
with Kelly.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people
around the world and have a role in connecting thousands more with work through our global network of
talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter.
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",NA,Other Great Industries,"Charlotte, NC 28202",$48.00 - $56.42 /Hour,Data Analyst
25,Admin - Clerical,NA,"

Master Data Analyst

A growing company in the Brentwood area is looking for a clerical Master Data Analyst!

Start ASAP!! APPLY NOW!!

Pay Rate: $15 - $16

Hours: 8:00 – 5:00 M-F 40 hours per week


Job Description/Skills Required:

Clerical/admin type of a role. Participates in vendor communications to increase registration compliance, data cleansing to support current projects, other duties as assigned. 


Preference to work in a fast paced, evolving and deadline-driven environment, Strong written and verbal communication skills across multiple enterprise levels, experience in Microsoft Office with emphasis on Excel and Access (preferred), self-motivated, organized, detail orientated, and customer service focused.
",NA,Retail,"Brentwood, TN",$15.00 - $16.00 /Hour,Data Analyst
26,"Research, Information Technology",Staffmark,"
Master Data Analyst

A growing company in the Brentwood area is looking for a clerical Master Data Analyst!
Start ASAP!! APPLY NOW!!
Pay Rate: $15 - $16
Hours: 8:00 – 5:00 M-F 40 hours per week

Job Description/Skills Required:

Clerical/admin type of a role. Participates in vendor communications to increase registration compliance, data cleansing to support current projects, other duties as assigned. 





Preference to work in a fast paced, evolving and deadline-driven environment, Strong written and verbal communication skills across multiple enterprise levels, experience in Microsoft Office with emphasis on Excel and Access (preferred), self-motivated, organized, detail orientated, and customer service focused.
",NA,Other Great Industries,"Franklin, TN 37064",$15.00 - $16.00 /Hour,Data Analyst
27,Information Technology,Procom,"
Master Data AnalystOn behalf of our client, Procom is seeking a Master Data Analyst for a 3 month contract in Milwaukee, WI.Master Data Analyst Responsibilities• Maintain product master data in accordance with established data governance standards• Continuously review and validate data for accuracy• Monitor product audit reports to ensure data is consistent across systems• Help define and document on-going process changes• Support existing Master Data Analysts and provide backup coverage as neededMaster Data Analyst Mandatory Skills• Extreme attention to detail• Self-directed and able to work independently• Strong problem solving and data manipulation skills with the ability to use Microsoft Excel and/or Access Databases to analyze large amounts data• Solid understanding or experience working with master data• Ability to work with cross functional teams including business and IT resources• Strong process improvement and documentation skills• Works well across geographic locations and functional groups• Aptitude for learning new systems and processes with minimal instruction• Ability to adapt to a constantly changing business requirements Technical skills. Strong Microsoft Excel and/or Access database skills required. Experience with Master Data Management (MDM) application preferred. SAP R/3 or ECC6 experience preferred. Business Objects experience is a plusMaster Data Analyst Start DateASAPMaster Data Analyst Assignment Length3 months**Please note that we are unable to work with on H1B Visas or candidates represented by third parties. No Corp to Corp
",NA,Other Great Industries,"Milwaukee, WI",NA,Data Analyst
